date,variable,model,count,mae_kw,rmse_kw,bias_kw
2025-09-17,generation,Low-Rank rank 5,144,2833.93412361,3166.14987531,-29.83330963
2025-09-17,generation,Seasonal + Low-Rank,144,160.21488490,285.30603508,12.92299753
2025-09-18,generation,Yesterday,144,129.61683403,271.21420500,-36.80786042
2025-09-18,generation,Last Week,144,234.65147847,453.62428968,225.10947153
2025-09-18,generation,7-day mean,144,114.01215704,230.72643420,93.17811081
2025-09-18,generation,Seasonal,144,134.93256153,284.04926735,81.05493896
2025-09-18,generation,Low-Rank rank 1,144,2683.46413722,3374.28731352,-1025.94625221
2025-09-18,generation,Low-Rank rank 3,144,2813.52041190,3226.39276680,-285.62269150
2025-09-18,generation,Low-Rank rank 5,144,2862.93538198,3215.01104002,-58.94776121
2025-09-18,generation,Seasonal + Low-Rank,144,134.93256153,284.04926735,81.05493896
2025-09-19,generation,Yesterday,144,160.78907639,320.84211262,110.92879583
2025-09-19,generation,Last Week,144,211.90688750,346.56696122,206.24153194
2025-09-19,generation,7-day mean,144,175.07092679,324.42844981,171.94841071
2025-09-19,generation,Seasonal,144,158.06520479,293.72397433,153.81952708
2025-09-19,generation,Low-Rank rank 1,144,2577.49395588,3223.29592001,-958.80687096
2025-09-19,generation,Low-Rank rank 3,144,2822.27024571,3087.18430340,235.78062545
2025-09-19,generation,Low-Rank rank 5,144,2767.89896718,3077.15892557,21.32841783
2025-09-19,generation,Seasonal + Low-Rank,144,158.06520479,293.72397433,153.81952708
2025-09-20,generation,Yesterday,144,162.54609653,302.74794478,-20.81332292
2025-09-20,generation,Last Week,144,309.84953472,539.23914266,307.13282222
2025-09-20,generation,7-day mean,144,155.82024534,278.52272452,121.67201181
2025-09-20,generation,Seasonal,144,150.67084969,272.91605485,126.76244240
2025-09-20,generation,Low-Rank rank 1,144,2610.04855561,3333.18761254,-978.69046723
2025-09-20,generation,Low-Rank rank 3,144,2740.48349761,3199.81098076,-308.37693016
2025-09-20,generation,Low-Rank rank 5,144,2803.96140258,3185.72517613,-31.53886212
2025-09-20,generation,Seasonal + Low-Rank,144,150.67084969,272.91605485,126.76244240
2025-09-21,generation,Yesterday,144,242.08597778,462.61703395,-120.39590000
2025-09-21,generation,Last Week,144,179.43592847,307.14457423,-59.85102431
2025-09-21,generation,7-day mean,144,155.15804911,284.00030741,-42.60000565
2025-09-21,generation,Seasonal,144,184.61123594,356.77102150,-93.15070594
2025-09-21,generation,Low-Rank rank 1,144,2722.65740264,3426.78772570,-1136.46807752
2025-09-21,generation,Low-Rank rank 3,144,2959.52287925,3234.88990066,37.36686221
2025-09-21,generation,Low-Rank rank 5,144,2905.67957210,3238.96082256,-189.43454447
2025-09-21,generation,Seasonal + Low-Rank,144,184.61123594,356.77102150,-93.15070594
2025-09-22,generation,Yesterday,144,115.14804653,221.02640756,82.11556875
2025-09-22,generation,Last Week,144,245.44705417,476.13072222,212.04072500
2025-09-22,generation,7-day mean,144,78.64598204,137.90086903,48.06570942
2025-09-22,generation,Seasonal,144,142.40463351,243.70030667,140.58188906
2025-09-22,generation,Low-Rank rank 1,144,2643.91179196,3339.00244269,-1047.74359226
2025-09-22,generation,Low-Rank rank 3,144,2770.70400821,3192.30930720,-374.23255186
2025-09-22,generation,Low-Rank rank 5,144,2821.65495615,3174.64970928,-147.36243712
2025-09-22,generation,Seasonal + Low-Rank,144,142.40463351,243.70030667,140.58188906
2025-09-23,generation,Yesterday,144,128.94405278,255.04814645,64.09817083
2025-09-23,generation,Last Week,144,194.09795833,338.86999586,136.91340556
2025-09-23,generation,7-day mean,144,121.71967629,232.43819110,81.87234812
2025-09-23,generation,Seasonal,144,153.83928312,279.32260494,96.86502646
2025-09-23,generation,Low-Rank rank 1,144,2581.92166636,3284.30985780,-1030.42654086
2025-09-23,generation,Low-Rank rank 3,144,2831.35614905,3123.30758141,141.99788164
2025-09-23,generation,Low-Rank rank 5,144,2767.57103484,3120.63309428,-109.97223035
2025-09-23,generation,Seasonal + Low-Rank,144,153.83928312,279.32260494,96.86502646
2025-09-24,generation,Yesterday,144,167.63530972,305.74298529,-36.88760694
2025-09-24,generation,Last Week,144,153.72139375,282.45807844,42.23784514
2025-09-24,generation,7-day mean,144,105.15943343,182.25690905,25.42568323
2025-09-24,generation,Seasonal,144,148.27233913,262.62934587,-1.28115351
2025-09-24,generation,Low-Rank rank 1,144,2619.02191351,3338.74393203,-1066.94124576
2025-09-24,generation,Low-Rank rank 3,144,2858.66753029,3164.45267632,83.39921613
2025-09-24,generation,Low-Rank rank 5,144,2802.03915402,3165.68419489,-141.68433269
2025-09-24,generation,Seasonal + Low-Rank,144,148.27233913,262.62934587,-1.28115351
2025-09-25,generation,Yesterday,144,105.30637083,197.61368194,-10.83041389
2025-09-25,generation,Last Week,144,160.17131944,271.23530015,68.21529167
2025-09-25,generation,7-day mean,144,93.50581647,161.45813938,8.56129147
2025-09-25,generation,Seasonal,144,104.64108896,191.02938494,24.74015361
2025-09-25,generation,Low-Rank rank 1,144,2633.94660480,3376.89807310,-1086.70188382
2025-09-25,generation,Low-Rank rank 3,144,2885.66149183,3200.84223344,96.32828217
2025-09-25,generation,Low-Rank rank 5,144,2827.65227893,3200.63418738,-128.48932229
2025-09-25,generation,Seasonal + Low-Rank,144,104.64108896,191.02938494,24.74015361
2025-09-26,generation,Yesterday,144,189.97569861,396.87158489,154.61616806
2025-09-26,generation,Last Week,144,131.47355139,257.74887594,111.90266389
2025-09-26,generation,7-day mean,144,157.13223413,316.13473998,153.43241786
2025-09-26,generation,Seasonal,144,153.73690160,320.43799117,135.39509118
2025-09-26,generation,Low-Rank rank 1,144,2473.15781895,3126.25876982,-951.35866072
2025-09-26,generation,Low-Rank rank 3,144,2721.98724752,2985.81438802,219.20086657
2025-09-26,generation,Low-Rank rank 5,144,2669.46444749,2976.87541444,8.97833456
2025-09-26,generation,Seasonal + Low-Rank,144,153.73690160,320.43799117,135.39509118
2025-09-27,generation,Yesterday,144,243.50315486,471.59881140,-68.51497014
2025-09-27,generation,Last Week,144,239.21836389,432.23633109,64.20101667
2025-09-27,generation,7-day mean,144,194.82700427,331.34592405,68.93135288
2025-09-27,generation,Seasonal,144,225.32314080,417.89576222,-8.79277608
2025-09-27,generation,Low-Rank rank 1,144,2558.61916419,3248.55512029,-969.83374213
2025-09-27,generation,Low-Rank rank 3,144,2808.31073567,3108.42167984,141.22698703
2025-09-27,generation,Low-Rank rank 5,144,2740.11254366,3105.32251365,-117.01740882
2025-09-27,generation,Seasonal + Low-Rank,144,225.32314080,417.89576222,-8.79277608
2025-09-28,generation,Yesterday,144,183.01934097,347.29193236,51.76996181
2025-09-28,generation,Last Week,144,263.24391597,440.15814288,236.36687847
2025-09-28,generation,7-day mean,144,133.06779405,240.01203725,111.52974087
2025-09-28,generation,Seasonal,144,168.30421556,323.34340654,134.83857431
2025-09-28,generation,Low-Rank rank 1,144,2496.09545963,3163.64533308,-997.77632161
2025-09-28,generation,Low-Rank rank 3,144,2737.86325598,3006.06869770,148.78009907
2025-09-28,generation,Low-Rank rank 5,144,2690.23605288,3001.76625746,-38.81609681
2025-09-28,generation,Seasonal + Low-Rank,144,168.30421556,323.34340654,134.83857431
2025-09-29,generation,Yesterday,144,83.92783542,161.25769694,-60.39719931
2025-09-29,generation,Last Week,144,118.51937986,207.21563775,93.85411042
2025-09-29,generation,7-day mean,144,69.88329226,127.89177134,17.36584464
2025-09-29,generation,Seasonal,144,56.63770674,105.09165011,9.01589007
2025-09-29,generation,Low-Rank rank 1,144,2573.42971637,3242.15407668,-971.48511033
2025-09-29,generation,Low-Rank rank 3,144,2690.93169277,3113.74380821,-362.46006238
2025-09-29,generation,Low-Rank rank 5,144,2748.73156411,3095.24000704,-109.15747023
2025-09-29,generation,Seasonal + Low-Rank,144,56.63770674,105.09165011,9.01589007
2025-09-30,generation,Yesterday,144,161.53266944,294.98046482,119.05178750
2025-09-30,generation,Last Week,144,163.65356181,283.50241170,148.80772708
2025-09-30,generation,7-day mean,144,168.50322887,286.30892606,123.00990208
2025-09-30,generation,Seasonal,144,157.11048059,267.69127672,132.44196031
2025-09-30,generation,Low-Rank rank 1,144,2449.71970664,3146.47967261,-946.21716258
2025-09-30,generation,Low-Rank rank 3,144,2710.12400500,3009.14067660,203.78044956
2025-09-30,generation,Low-Rank rank 5,144,2652.92978808,3001.06225509,-7.53538481
2025-09-30,generation,Seasonal + Low-Rank,144,157.11048059,267.69127672,132.44196031
2025-10-01,generation,Yesterday,144,502.81346319,864.91838468,-502.61053681
2025-10-01,generation,Last Week,144,363.76786528,692.72078730,-316.91520278
2025-10-01,generation,7-day mean,144,407.60545843,745.02036855,-400.85888145
2025-10-01,generation,Seasonal,144,424.72200885,764.17909243,-419.04763649
2025-10-01,generation,Low-Rank rank 1,144,2937.79835347,3926.97331822,-1448.97323987
2025-10-01,generation,Low-Rank rank 3,144,3165.75159798,3669.07078794,-333.95350675
2025-10-01,generation,Low-Rank rank 5,144,3112.49820949,3694.34326489,-555.55540361
2025-10-01,generation,Seasonal + Low-Rank,144,424.72200885,764.17909243,-419.04763649
2025-10-02,generation,Yesterday,144,213.14163958,397.53937211,85.66693819
2025-10-02,generation,Last Week,144,237.24202014,434.60187475,-220.41785069
2025-10-02,generation,7-day mean,144,274.36062718,478.21738997,-269.91834286
2025-10-02,generation,Seasonal,144,153.07198000,283.95968866,-52.07121681
2025-10-02,generation,Low-Rank rank 1,144,2831.62285426,3807.98993539,-1515.83306380
2025-10-02,generation,Low-Rank rank 3,144,3091.43755913,3497.38319152,-167.22075488
2025-10-02,generation,Low-Rank rank 5,144,3059.31165368,3505.41012516,-299.51250971
2025-10-02,generation,Seasonal + Low-Rank,144,153.07198000,283.95968866,-52.07121681
2025-10-03,generation,Yesterday,144,119.87631944,237.81527808,74.74538472
2025-10-03,generation,Last Week,144,318.09803542,589.27059479,-300.28863403
2025-10-03,generation,7-day mean,144,171.52294851,322.13735145,-163.68469375
2025-10-03,generation,Seasonal,144,145.31928545,281.42954859,-94.01992372
2025-10-03,generation,Low-Rank rank 1,144,2778.44924054,3665.87368720,-1323.14322082
2025-10-03,generation,Low-Rank rank 3,144,3027.50394026,3421.22145482,-84.39742257
2025-10-03,generation,Low-Rank rank 5,144,3083.85296522,3423.45025902,138.84045887
2025-10-03,generation,Seasonal + Low-Rank,144,145.31928545,281.42954859,-94.01992372
2025-10-04,generation,Yesterday,144,192.57317778,342.94467054,183.56687639
2025-10-04,generation,Last Week,144,198.00033611,362.60960529,-48.20678750
2025-10-04,generation,7-day mean,144,91.86165615,164.15956529,62.78055893
2025-10-04,generation,Seasonal,144,128.54621493,230.37644125,79.26872764
2025-10-04,generation,Low-Rank rank 1,144,3161.54463017,3360.49376051,1033.48763204
2025-10-04,generation,Low-Rank rank 3,144,2756.03359439,3207.31554493,-363.83859482
2025-10-04,generation,Low-Rank rank 5,144,2900.76705752,3194.20973284,203.22578363
2025-10-04,generation,Seasonal + Low-Rank,144,128.54621493,230.37644125,79.26872764
2025-10-05,generation,Yesterday,144,154.28022500,280.22460618,-148.62614306
2025-10-05,generation,Last Week,144,268.70462847,475.81789361,-248.60289236
2025-10-05,generation,7-day mean,144,96.40077302,175.98976822,-78.95890020
2025-10-05,generation,Seasonal,144,201.72962962,353.09286551,-193.61568024
2025-10-05,generation,Low-Rank rank 1,144,2770.42456254,3558.33402027,-1157.59391008
2025-10-05,generation,Low-Rank rank 3,144,2915.62979217,3391.81332969,-428.44068364
2025-10-05,generation,Low-Rank rank 5,144,2938.21352247,3380.17645260,-327.16622879
2025-10-05,generation,Seasonal + Low-Rank,144,201.72962962,353.09286551,-193.61568024
2025-10-06,generation,Yesterday,144,132.25058264,236.03433287,112.72637292
2025-10-06,generation,Last Week,144,129.45907153,240.00248607,-75.47932014
2025-10-06,generation,7-day mean,144,91.33689583,187.96936987,69.28217163
2025-10-06,generation,Seasonal,144,84.26507132,154.15062980,28.03381104
2025-10-06,generation,Low-Rank rank 1,144,2662.94165527,3407.26563278,-1075.17754065
2025-10-06,generation,Low-Rank rank 3,144,2936.40305548,3237.71693505,125.89846888
2025-10-06,generation,Low-Rank rank 5,144,2887.92691586,3234.68033019,-60.27388645
2025-10-06,generation,Seasonal + Low-Rank,144,84.26507132,154.15062980,28.03381104
2025-10-07,generation,Yesterday,144,108.31285069,186.90730806,24.05880208
2025-10-07,generation,Last Week,144,188.29352361,354.52710127,-170.47230556
2025-10-07,generation,7-day mean,144,120.23737302,211.62916677,104.12373373
2025-10-07,generation,Seasonal,144,91.93840295,182.39509824,-63.48019635
2025-10-07,generation,Low-Rank rank 1,144,2652.14176088,3366.80200763,-986.27180256
2025-10-07,generation,Low-Rank rank 3,144,2911.29727015,3222.67143242,143.66178825
2025-10-07,generation,Low-Rank rank 5,144,2859.98439863,3218.99429478,-49.20026577
2025-10-07,generation,Seasonal + Low-Rank,144,91.93840295,182.39509824,-63.48019635
2025-10-08,generation,Yesterday,144,134.60931181,244.68790563,-55.28962708
2025-10-08,generation,Last Week,144,342.67171111,616.09532043,276.84860417
2025-10-08,generation,7-day mean,144,137.89052073,270.34882877,73.18729315
2025-10-08,generation,Seasonal,144,168.09442233,323.74807922,94.17257698
2025-10-08,generation,Low-Rank rank 1,144,3258.62125452,3440.26864637,1034.20061199
2025-10-08,generation,Low-Rank rank 3,144,2853.03419731,3292.17668138,-370.21172966
2025-10-08,generation,Low-Rank rank 5,144,2935.82577319,3272.26820090,-37.65788503
2025-10-08,generation,Seasonal + Low-Rank,144,168.09442233,323.74807922,94.17257698
2025-10-09,generation,Yesterday,144,143.75251944,296.08078545,-31.68505694
2025-10-09,generation,Last Week,144,174.10056319,300.60198106,159.49660903
2025-10-09,generation,7-day mean,144,121.63347510,213.62104958,1.95243562
2025-10-09,generation,Seasonal,144,138.87147580,231.27161709,54.34669274
2025-10-09,generation,Low-Rank rank 1,144,2734.95477453,3556.63522808,-1138.75230365
2025-10-09,generation,Low-Rank rank 3,144,3026.44656615,3371.12433841,98.03772220
2025-10-09,generation,Low-Rank rank 5,144,2960.14061075,3371.71157620,-143.73676658
2025-10-09,generation,Seasonal + Low-Rank,144,138.87147580,231.27161709,54.34669274
2025-10-10,generation,Yesterday,144,116.09061458,237.15439230,-56.45463125
2025-10-10,generation,Last Week,144,161.57272917,283.39261289,28.29659306
2025-10-10,generation,7-day mean,144,151.01615685,307.59527955,-77.28742550
2025-10-10,generation,Seasonal,144,115.38588003,207.37964398,-18.31658031
2025-10-10,generation,Low-Rank rank 1,144,2791.62270112,3697.11185580,-1224.10540559
2025-10-10,generation,Low-Rank rank 3,144,2945.54162770,3525.74194444,-518.71037669
2025-10-10,generation,Low-Rank rank 5,144,3009.70344816,3498.11570901,-266.91130401
2025-10-10,generation,Seasonal + Low-Rank,144,115.38588003,207.37964398,-18.31658031
2025-10-11,generation,Yesterday,144,228.22573194,453.00934785,222.63616806
2025-10-11,generation,Last Week,144,129.44682500,224.24507616,67.36588472
2025-10-11,generation,7-day mean,144,144.29456716,258.28377796,141.30637212
2025-10-11,generation,Seasonal,144,161.33514069,305.82222683,152.76454056
2025-10-11,generation,Low-Rank rank 1,144,2573.43830739,3309.77796661,-1014.49919421
2025-10-11,generation,Low-Rank rank 3,144,2878.89384137,3159.81575881,250.96446887
2025-10-11,generation,Low-Rank rank 5,144,2794.66193333,3149.21112571,-55.44261995
2025-10-11,generation,Seasonal + Low-Rank,144,161.33514069,305.82222683,152.76454056
2025-10-12,generation,Yesterday,144,134.99114167,261.04460868,-62.90737639
2025-10-12,generation,Last Week,144,174.68188889,301.20287184,153.08465139
2025-10-12,generation,7-day mean,144,120.05224077,224.83958412,68.77529792
2025-10-12,generation,Seasonal,144,109.25516597,211.19011853,34.28903611
2025-10-12,generation,Low-Rank rank 1,144,3179.41220696,3356.97328321,979.25638469
2025-10-12,generation,Low-Rank rank 3,144,2787.54872751,3221.11079761,-363.37284848
2025-10-12,generation,Low-Rank rank 5,144,2864.69864705,3201.98479427,-57.19369189
2025-10-12,generation,Seasonal + Low-Rank,144,109.25516597,211.19011853,34.28903611
2025-10-13,generation,Yesterday,144,125.40576667,268.62409116,-60.66376389
2025-10-13,generation,Last Week,144,104.27847153,201.88264604,-20.30548542
2025-10-13,generation,7-day mean,144,106.13696260,213.76840118,-13.75770188
2025-10-13,generation,Seasonal,144,104.80538878,224.58658150,-42.50253858
2025-10-13,generation,Low-Rank rank 1,144,2700.45549280,3497.93205051,-1105.49067308
2025-10-13,generation,Low-Rank rank 3,144,2969.14234261,3321.14190571,60.66699095
2025-10-13,generation,Low-Rank rank 5,144,2912.05358517,3322.87641737,-152.40546034
2025-10-13,generation,Seasonal + Low-Rank,144,104.80538878,224.58658150,-42.50253858
2025-10-14,generation,Yesterday,144,168.70818889,298.93851301,141.33160972
2025-10-14,generation,Last Week,144,112.28882778,198.43959170,96.96732222
2025-10-14,generation,7-day mean,144,133.87934087,226.34592822,130.47469147
2025-10-14,generation,Seasonal,144,137.35721576,226.75748125,121.36768035
2025-10-14,generation,Low-Rank rank 1,144,2561.75188155,3321.22101181,-1002.38199705
2025-10-14,generation,Low-Rank rank 3,144,2870.40557248,3174.21530210,217.58760001
2025-10-14,generation,Low-Rank rank 5,144,2788.56298767,3166.08756153,-60.46864026
2025-10-14,generation,Seasonal + Low-Rank,144,137.35721576,226.75748125,121.36768035
2025-10-15,generation,Yesterday,144,131.21351042,255.63934444,76.49761597
2025-10-15,generation,Last Week,144,242.08446528,422.18086973,228.75456528
2025-10-15,generation,7-day mean,144,193.28578125,358.69627710,193.11983284
2025-10-15,generation,Seasonal,144,152.77795052,298.22786383,145.01324316
2025-10-15,generation,Low-Rank rank 1,144,2496.71348485,3148.24605441,-890.40402982
2025-10-15,generation,Low-Rank rank 3,144,2789.09930437,3034.14162568,283.95274549
2025-10-15,generation,Low-Rank rank 5,144,2724.10040401,3020.15590858,56.86449807
2025-10-15,generation,Seasonal + Low-Rank,144,152.77795052,298.22786383,145.01324316
2025-10-16,generation,Yesterday,144,138.11218611,257.17258073,27.31890556
2025-10-16,generation,Last Week,144,303.14097222,553.08448687,287.75852778
2025-10-16,generation,7-day mean,144,196.53980923,370.18504198,187.75951478
2025-10-16,generation,Seasonal,144,183.47407542,331.20913448,144.51673556
2025-10-16,generation,Low-Rank rank 1,144,2475.17043954,3191.80813888,-874.01611358
2025-10-16,generation,Low-Rank rank 3,144,2777.93106078,3084.06263345,266.78343085
2025-10-16,generation,Low-Rank rank 5,144,2695.41264427,3070.77225851,-6.57943955
2025-10-16,generation,Seasonal + Low-Rank,144,183.47407542,331.20913448,144.51673556
2025-10-17,generation,Yesterday,144,128.56996528,239.44679624,-48.84040972
2025-10-17,generation,Last Week,144,299.73823819,584.91655862,295.37274931
2025-10-17,generation,7-day mean,144,118.15772847,217.84736567,97.81074395
2025-10-17,generation,Seasonal,144,142.94309663,288.72499496,106.05551184
2025-10-17,generation,Low-Rank rank 1,144,2507.62024703,3217.09793342,-985.80812307
2025-10-17,generation,Low-Rank rank 3,144,2787.03640602,3069.69932597,178.63812537
2025-10-17,generation,Low-Rank rank 5,144,2705.90644237,3064.98321809,-116.09654170
2025-10-17,generation,Seasonal + Low-Rank,144,142.94309663,288.72499496,106.05551184
2025-10-18,generation,Yesterday,144,66.95788333,123.25407299,14.95270972
2025-10-18,generation,Last Week,144,170.56526875,305.78197632,87.68929097
2025-10-18,generation,7-day mean,144,110.06104901,196.57636993,70.56734663
2025-10-18,generation,Seasonal,144,102.42527191,179.97691851,47.68417128
2025-10-18,generation,Low-Rank rank 1,144,2492.50125634,3214.45714554,-993.60941146
2025-10-18,generation,Low-Rank rank 3,144,2774.52115648,3063.28153727,141.16107197
2025-10-18,generation,Low-Rank rank 5,144,2700.41916318,3060.73941683,-122.86467102
2025-10-18,generation,Seasonal + Low-Rank,144,102.42527191,179.97691851,47.68417128
2025-10-19,generation,Yesterday,144,134.49366528,244.46220356,61.44097222
2025-10-19,generation,Last Week,144,242.16946597,440.29725841,212.03763958
2025-10-19,generation,7-day mean,144,141.01150268,259.65394782,119.48127728
2025-10-19,generation,Seasonal,144,178.73646163,311.39766573,129.20947253
2025-10-19,generation,Low-Rank rank 1,144,2432.98049606,3186.94400663,-947.06464724
2025-10-19,generation,Low-Rank rank 3,144,2729.64882544,3051.92935374,189.76096824
2025-10-19,generation,Low-Rank rank 5,144,2648.67358916,3045.20695090,-76.03681908
2025-10-19,generation,Seasonal + Low-Rank,144,178.73646163,311.39766573,129.20947253
2025-10-20,generation,Yesterday,144,169.32589583,308.90421437,26.79119028
2025-10-20,generation,Last Week,144,303.83366875,520.45649156,299.49259375
2025-10-20,generation,7-day mean,144,140.18473095,291.44872552,115.98137619
2025-10-20,generation,Seasonal,144,183.67395413,349.20426783,149.50682184
2025-10-20,generation,Low-Rank rank 1,144,2403.97362570,3120.76666939,-945.39603289
2025-10-20,generation,Low-Rank rank 3,144,2685.29784544,2980.44016179,200.60387044
2025-10-20,generation,Low-Rank rank 5,144,2603.77101103,2974.12115145,-94.53635957
2025-10-20,generation,Seasonal + Low-Rank,144,183.67395413,349.20426783,149.50682184
2025-10-21,generation,Yesterday,144,122.04154236,253.31286385,88.51119375
2025-10-21,generation,Last Week,144,250.56344583,446.61067797,246.67217778
2025-10-21,generation,7-day mean,144,174.69958968,308.05948002,161.70791369
2025-10-21,generation,Seasonal,144,164.58550594,319.93497201,159.68363656
2025-10-21,generation,Low-Rank rank 1,144,2327.10179385,2955.29053169,-852.66006623
2025-10-21,generation,Low-Rank rank 3,144,2611.59575435,2842.60463165,268.93445381
2025-10-21,generation,Low-Rank rank 5,144,2551.09362585,2829.41700123,56.36796640
2025-10-21,generation,Seasonal + Low-Rank,144,164.58550594,319.93497201,159.68363656
2025-10-22,generation,Yesterday,144,127.14736111,236.72855934,-32.45092500
2025-10-22,generation,Last Week,144,194.66537986,359.62310550,137.72363681
2025-10-22,generation,7-day mean,144,161.96265952,313.52381450,94.01810615
2025-10-22,generation,Seasonal,144,138.77149747,261.42896473,44.12762781
2025-10-22,generation,Low-Rank rank 1,144,2358.40053054,3041.41700336,-876.52427372
2025-10-22,generation,Low-Rank rank 3,144,2628.43566884,2917.24594634,182.79129758
2025-10-22,generation,Low-Rank rank 5,144,2567.48169444,2910.94908432,-26.06060456
2025-10-22,generation,Seasonal + Low-Rank,144,138.77149747,261.42896473,44.12762781
2025-10-23,generation,Yesterday,144,144.05935208,312.98941292,-71.47619375
2025-10-23,generation,Last Week,144,123.88315278,227.72989282,38.92853750
2025-10-23,generation,7-day mean,144,105.46997599,201.85561703,2.86710714
2025-10-23,generation,Seasonal,144,87.76433378,179.79394884,-21.79406469
2025-10-23,generation,Low-Rank rank 1,144,2939.21402638,3148.27907128,847.77411000
2025-10-23,generation,Low-Rank rank 3,144,2565.93107621,3047.67550961,-387.66432079
2025-10-23,generation,Low-Rank rank 5,144,2647.10797736,3024.93277885,-82.54267715
2025-10-23,generation,Seasonal + Low-Rank,144,87.76433378,179.79394884,-21.79406469
2025-10-24,generation,Yesterday,144,114.75023333,213.02634155,4.87711111
2025-10-24,generation,Last Week,144,127.09759583,216.58721507,92.64605833
2025-10-24,generation,7-day mean,144,79.20156270,136.06727875,2.18299861
2025-10-24,generation,Seasonal,144,92.01518743,151.63890672,44.37313736
2025-10-24,generation,Low-Rank rank 1,144,2420.09244175,3201.29332490,-1011.90909703
2025-10-24,generation,Low-Rank rank 3,144,2713.09393987,3040.74221811,105.71612044
2025-10-24,generation,Low-Rank rank 5,144,2645.14617552,3040.11603695,-123.21743961
2025-10-24,generation,Seasonal + Low-Rank,144,92.01518743,151.63890672,44.37313736
2025-10-25,generation,Yesterday,144,99.47945764,209.85301926,44.62973125
2025-10-25,generation,Last Week,144,158.36347986,314.97564127,122.32307986
2025-10-25,generation,7-day mean,144,83.57643899,159.72635173,33.57757867
2025-10-25,generation,Seasonal,144,106.84685750,235.66407520,79.59173812
2025-10-25,generation,Low-Rank rank 1,144,2381.58133044,3092.67853064,-930.87324870
2025-10-25,generation,Low-Rank rank 3,144,2558.66244205,2956.11187025,-195.55782295
2025-10-25,generation,Low-Rank rank 5,144,2593.64717761,2951.02155077,-69.61711586
2025-10-25,generation,Seasonal + Low-Rank,144,106.84685750,235.66407520,79.59173812
2025-10-26,generation,Yesterday,144,82.06070694,169.89418167,-9.73658611
2025-10-26,generation,Last Week,144,138.66105486,251.90787761,51.14552153
2025-10-26,generation,7-day mean,144,67.53254127,139.42700257,6.36626687
2025-10-26,generation,Seasonal,144,96.75596983,182.47432949,17.66036233
2025-10-26,generation,Low-Rank rank 1,144,2387.35343029,3101.03384392,-965.59490942
2025-10-26,generation,Low-Rank rank 3,144,2520.97597259,2972.19591863,-390.90482994
2025-10-26,generation,Low-Rank rank 5,144,2599.88869344,2948.91804079,-96.32744331
2025-10-26,generation,Seasonal + Low-Rank,144,96.75596983,182.47432949,17.66036233
2025-10-27,generation,Yesterday,144,186.04297431,356.82324625,-56.66459653
2025-10-27,generation,Last Week,144,221.59058472,398.24808696,-32.31026528
2025-10-27,generation,7-day mean,144,189.38355516,354.23405464,-57.60483274
2025-10-27,generation,Seasonal,144,194.20749885,357.98067253,-45.70514747
2025-10-27,generation,Low-Rank rank 1,144,2442.59676720,3315.09702137,-1062.67055183
2025-10-27,generation,Low-Rank rank 3,144,2738.59572492,3143.44920885,30.40381509
2025-10-27,generation,Low-Rank rank 5,144,2655.17595343,3150.65876173,-239.65814849
2025-10-27,generation,Seasonal + Low-Rank,144,194.20749885,357.98067253,-45.70514747
2025-10-28,generation,Yesterday,144,175.57966875,342.67802408,112.34414792
2025-10-28,generation,Last Week,144,147.79392361,257.79633085,-8.47731111
2025-10-28,generation,7-day mean,144,88.40656855,172.62632769,59.35506736
2025-10-28,generation,Seasonal,144,88.36698240,185.04798138,57.97449135
2025-10-28,generation,Low-Rank rank 1,144,2325.80138691,3089.40691683,-981.83966837
2025-10-28,generation,Low-Rank rank 3,144,2624.84787535,2933.81076651,148.17370749
2025-10-28,generation,Low-Rank rank 5,144,2536.38660382,2932.39990468,-146.80633229
2025-10-28,generation,Seasonal + Low-Rank,144,88.36698240,185.04798138,57.97449135
2025-10-29,generation,Yesterday,144,161.86877153,338.63573969,130.51522431
2025-10-29,generation,Last Week,144,165.89076875,309.26004674,154.48883819
2025-10-29,generation,7-day mean,144,191.08133611,364.86818172,191.08133611
2025-10-29,generation,Seasonal,144,148.69350000,292.28003653,141.30335056
2025-10-29,generation,Low-Rank rank 1,144,2206.45805436,2834.48062230,-794.21473475
2025-10-29,generation,Low-Rank rank 3,144,2488.65149107,2735.22988187,279.79205110
2025-10-29,generation,Low-Rank rank 5,144,2405.51889737,2719.76957640,-0.62481493
2025-10-29,generation,Seasonal + Low-Rank,144,148.69350000,292.28003653,141.30335056
2025-10-30,generation,Yesterday,144,181.64104028,370.32370429,-154.95396667
2025-10-30,generation,Last Week,144,128.37186667,223.41111557,71.01106528
2025-10-30,generation,7-day mean,144,83.22149891,147.96350136,14.05753542
2025-10-30,generation,Seasonal,144,116.99183639,219.58378607,-53.26970229
2025-10-30,generation,Low-Rank rank 1,144,2377.84731600,3122.60194645,-917.60777774
2025-10-30,generation,Low-Rank rank 3,144,2660.23233447,2988.49261970,108.40194664
2025-10-30,generation,Low-Rank rank 5,144,2597.36106133,2986.87577707,-93.83963855
2025-10-30,generation,Seasonal + Low-Rank,144,116.99183639,219.58378607,-53.26970229
2025-10-31,generation,Yesterday,144,188.84533403,351.21594768,178.48149792
2025-10-31,generation,Last Week,144,244.61545208,429.46349508,244.61545208
2025-10-31,generation,7-day mean,144,182.62307163,339.24639798,182.39459544
2025-10-31,generation,Seasonal,144,210.25340181,380.10784457,208.24177729
